"","Pvalues"
"RBM47",0.708495838469325
"RBM4B",0.144966004230907
"RBM4",0.155637507533436
"RBM5",0.715630484679861
"RBM6",0.182859213619621
"RBM7",0.710970495183933
"RBM8A",0.580020483166029
"RBM9",0.0821083027480404
"RBMS1",0.0359636791867276
"RBMS2",0.385878486832556
"RBMS3",0.159527251313736
"RBMX2",0.960185461681466
"RBMXL1",0.448281398114156
"RBMXL2",0.681758791922423
"RBMXL3",0.0891080982562522
"RBMX",0.373882759018795
"RBMY1A1",0.37240093954015
"RBMY1A3P",0.320217019167051
"RBMY1B",NA
"RBMY1E",NA
"RBMY1F",NA
"RBMY1J",NA
"RBMY2EP",0.0655380507985262
"RBMY2FP",NA
"RBMY3AP",0.318512843766679
"RBP1",0.0432874181746416
"RBP2",0.242890592116559
"RBP3",0.0804491846210044
"RBP4",0.964898630724876
"RBP5",0.152107356697527
"RBP7",0.571668913561161
"RBPJL",0.308767088446999
"RBPJ",0.472478363611462
"RBPMS2",0.871943664806719
"RBPMS",0.236285715091642
"RBX1",0.024791847479766
"RC3H1",0.352732793623145
"RC3H2",0.35913752485134
"RCAN1",0.134959441064117
"RCAN2",0.596673912930787
"RCAN3",0.239886250558903
"RCBTB1",0.0180606113862483
"RCBTB2",0.898608975534851
"RCC1",0.257309848056735
"RCC2",0.100769369778326
"RCCD1",0.876789683060026
"RCE1",0.519685006196792
"RCHY1",0.547347649563429
"RCL1",0.729486201778446
"RCN1",0.282504120038648
"RCN2",0.732991986302919
"RCN3",0.875301733625042
"RCOR1",0.163405070368501
"RCOR2",0.308295161398384
"RCOR3",0.0635120826361152
"RCSD1",0.469991621525541
"RCVRN",0.19877652035847
"RD3",0.742096933827089
"RDBP",0.822694214819112
"RDH10",0.936931137069912
"RDH11",0.309201391496114
"RDH12",0.110380818112677
"RDH13",0.109267076929382
"RDH14",0.0160122376500735
"RDH16",0.375397835215529
"RDH5",0.00469325226655425
"RDH8",0.510069442885365
"RDM1",0.691423448739182
"RDX",0.408200033926771
"REC8",0.0157119434179555
"RECK",0.18014797970087
"RECQL4",0.924773647449168
"RECQL5",0.634419544011698
"RECQL",0.649201368369456
"REEP1",0.180809357391389
"REEP2",0.926670995930604
"REEP3",0.788348603950995
"REEP4",0.682066907999197
"REEP5",0.156964208018686
"REEP6",0.0369202390161456
"REG1A",0.57986533642602
"REG1B",0.819927896523277
"REG1P",0.181156312455776
"REG3A",0.497472643552099
"REG3G",0.558603905157584
"REG4",0.553007408294948
"RELA",0.612337692462254
"RELB",0.694973153913182
"RELL1",0.624223516311396
"RELL2",0.255115799932718
"RELN",0.606913195814842
"RELT",0.534500292396465
"REL",0.810824530929663
"REM1",0.508255425754587
"REM2",0.689472648341496
"RENBP",0.896497223780072
"REN",0.883275210630914
"REP15",0.887829182118262
"REPIN1",0.183521685145093
"REPS1",0.642963736073371
"REPS2",0.880573836264946
"RER1",0.173452106452345
"RERE",0.758934524496398
"RERGL",0.376455740530415
"RERG",0.083377290282144
"RESP18",0.98815250342627
"REST",0.271056207095129
"RETNLB",0.136098397024352
"RETN",0.447090073322279
"RETSAT",0.541497552534763
"RET",0.156607527791473
"REV1",0.273007502407865
"REV3L",0.978451899138903
"REXO1L1",0.132858749184315
"REXO1",0.2210622300766
"REXO2",0.249106774982226
"REXO4",0.16260155121246
"RFC1",0.86303283028481
"RFC2",0.894910350546311
"RFC3",0.254941446095812
"RFC4",0.834716197864308
"RFC5",0.876210261013849
"RFESD",0.950545002838511
"RFFL",0.936379725133943
"RFK",0.686083129822045
"RFNG",0.871892858505771
"RFPL1S",0.0260640496049174
"RFPL1",0.348985762748701
"RFPL2",0.645166703122601
"RFPL3S",0.546527074850396
"RFPL3",0.264797790562132
"RFPL4A",0.274713690105977
"RFPL4B",0.762798602971897
"RFT1",0.0740153188528588
"RFTN1",0.31030619438362
"RFTN2",0.427098074503968
"RFWD2",0.989311047102361
"RFWD3",0.0889831516492983
"RFX1",0.896832512250394
"RFX2",0.17207007689363
"RFX3",0.725962449229967
"RFX4",0.53877441717565
"RFX5",0.664833671732018
"RFX6",0.0380970539915714
"RFX7",0.448936737689494
"RFX8",0.374690318397737
"RFXANK",0.176466740161411
"RFXAP",0.126755405909177
"RG9MTD1",0.297928327810938
"RG9MTD2",0.010905509708539
"RG9MTD3",0.939987374728995
"RGAG1",0.732331412258678
"RGAG4",0.228030197679764
"RGL1",0.614135931401489
"RGL2",0.344448763751533
"RGL3",0.75892647982985
"RGL4",0.960158024967111
"RGMA",0.579749706171291
"RGMB",0.717747164034553
"RGNEF",0.78875243130503
"RGN",0.623093349858081
"RGP1",0.799444031455199
"RGPD1",0.434682229917822
"RGPD3",0.303987419942157
"RGPD4",0.794453869882374
"RGPD5",0.915189062164175
"RGPD6",0.224488283096001
"RGPD8",0.61436529432848
"RGR",0.0890217124112668
"RGS10",0.221667341545521
"RGS11",0.817340425589883
"RGS12",0.1068810456694
"RGS13",0.792928655914645
"RGS14",0.790903433197916
"RGS16",0.247558607983568
"RGS17",0.935898368644212
"RGS18",0.680892295835117
"RGS19",0.542119559911327
"RGS1",0.330757123385882
"RGS20",0.367021852937972
"RGS21",0.197104303562731
"RGS22",0.0954393898216834
"RGS2",0.409246763489668
"RGS3",0.361644890911175
"RGS4",0.398283784600216
"RGS5",0.159618556860343
"RGS6",0.0564173215531844
"RGS7BP",0.00766343681265199
"RGS7",0.077123250672007
"RGS8",0.36804523589048
"RGS9BP",0.724882130678772
"RGS9",0.604613378358461
"RGSL1",0.373298614062261
"RHAG",0.033537383724696
"RHBDD1",0.467929310761213
"RHBDD2",0.768027302437611
"RHBDD3",0.209017464959766
"RHBDF1",0.648579095477628
"RHBDF2",0.815293883016094
"RHBDL1",0.712044196398896
"RHBDL2",0.186807075931453
"RHBDL3",0.129809670046938
"RHBG",0.43683163208305
"RHCE",0.541729994366912
"RHCG",0.150165643001342
"RHD",0.760678935662678
"RHEBL1",0.055505505884843
"RHEB",0.456477215597363
"RHOA",0.648189189323491
"RHOBTB1",0.868381660352018
"RHOBTB2",0.115335754513677
"RHOBTB3",0.976771787859661
"RHOB",0.468709531183665
"RHOC",0.608480293849461
"RHOD",0.127845524580755
"RHOF",0.839293368238844
"RHOG",0.757428310079574
"RHOH",0.888687089061617
"RHOJ",0.550241289260629
"RHOQ",0.412292623554443
"RHOT1",0.757057574672341
"RHOT2",0.681430230270578
"RHOU",0.524286120650277
"RHOV",0.366142342011792
"RHOXF1",0.363584403149531
"RHOXF2B",0.827017561469896
"RHO",0.695583404370471
"RHPN1",0.656131606053021
"RHPN2",0.447904804290805
"RIBC1",0.00546575167543689
"RIBC2",0.635432018459438
"RIC3",0.379171272440912
"RIC8A",0.58657159791222
"RIC8B",0.0900385489778547
"RICH2",0.728732070721124
"RICTOR",0.373247346778715
"RIF1",0.576183885566892
"RILPL1",0.732482119319501
"RILPL2",0.139584956259458
"RILP",0.592527888325304
"RIMBP2",0.167057545361742
"RIMBP3C",0.86135345222125
"RIMBP3",0.196720002489526
"RIMKLA",0.900386885580463
"RIMKLB",0.989562134093931
"RIMS1",0.093684508261334
"RIMS2",0.469217656812057
"RIMS3",0.644060702315738
"RIMS4",0.364796526854407
"RIN1",0.0895202407102586
"RIN2",0.535858884952564
"RIN3",0.64033399509284
"RING1",0.226779126612534
"RINL",0.179708619147523
"RINT1",0.880609961791299
"RIOK1",0.79507082146549
"RIOK2",0.785199958948907
"RIOK3",0.602789912420641
"RIPK1",0.527453486077555
"RIPK2",0.699293399948325
"RIPK3",0.776116337064286
"RIPK4",0.0581829637298469
"RIPPLY1",0.358732064569328
"RIPPLY2",0.383563860706859
"RIT1",0.232584934235343
"RIT2",0.196051245700209
"RLBP1",0.639456663201907
"RLF",0.562797408119477
"RLIM",0.269886902042877
"RLN1",0.664347499428204
"RLN2",0.350474708260597
"RLN3",0.659038039353163
"RLTPR",0.414876024860623
"RMI1",0.723816633501186
"RMND1",0.0944110410946366
"RMND5A",0.356970511614546
"RMND5B",0.858516559815253
"RMRP",0.326292838891233
"RMST",0.580548763401653
"RNASE10",0.041482851281944
"RNASE11",0.650590891456919
"RNASE12",0.105363030941386
"RNASE13",0.798001655366236
"RNASE1",0.348591043025983
"RNASE2",0.696641745149255
"RNASE3",0.740376727964956
"RNASE4",0.148842075889599
"RNASE6",0.451671135488207
"RNASE7",0.0853916795375373
"RNASE8",0.219647317353985
"RNASE9",0.674566459246866
"RNASEH1",0.79704184089015
"RNASEH2A",0.554007068514254
"RNASEH2B",0.27188136952552
"RNASEH2C",0.0534702139422888
"RNASEK",0.768325831354018
"RNASEL",0.616502914269891
"RNASEN",0.682092278471506
"RNASET2",0.127631009339312
"RND1",0.0581525978888964
"RND2",0.0821062549329636
"RND3",0.179200144291764
"RNF103",0.328191001723531
"RNF10",0.286567398796326
"RNF111",0.89154667581632
"RNF112",0.892387991415088
"RNF113A",0.41453271370038
"RNF113B",0.383039555700548
"RNF114",0.264023612763003
"RNF115",0.312158736789111
"RNF11",0.90330976268362
"RNF121",0.0327454264624163
"RNF122",0.850407014489898
"RNF123",0.427693291294667
"RNF125",0.281817370698042
"RNF126P1",0.566207380085837
"RNF126",0.617432776069592
"RNF128",0.466417099579715
"RNF130",0.669212879714215
"RNF133",0.84895411987009
"RNF135",0.428800073931666
"RNF138P1",0.689298776648302
"RNF138",0.84343634385334
"RNF139",0.11572059459212
"RNF13",0.893707035877805
"RNF141",0.904921503192846
"RNF144A",0.970301947645863
"RNF144B",0.266444965533621
"RNF145",0.939795534692005
"RNF146",0.483468767224332
"RNF148",0.687066699057602
"RNF149",0.842329583200191
"RNF14",0.352093250011019
"RNF150",0.668742316719353
"RNF151",0.0550157854236017
"RNF152",0.26619295024302
"RNF157",0.678825508792133
"RNF160",0.724062217687798
"RNF165",0.585285742023995
"RNF166",0.904160023695831
"RNF167",0.529626720515313
"RNF168",0.847023539821553
"RNF169",0.622839378096272
"RNF170",0.363876453528509
"RNF175",0.486639028925326
"RNF17",0.348235239150078
"RNF180",0.218620531107348
"RNF181",0.896381860671884
"RNF182",0.330077017472327
"RNF183",0.934834355141252
"RNF185",0.1607154093404
"RNF186",0.639336075660323
"RNF187",0.382726367369305
"RNF19A",0.877618052490597
"RNF19B",0.0803978865737139
"RNF207",0.933278418123725
"RNF208",0.607014891608654
"RNF20",0.75900346252853
"RNF212",0.31037734575754
"RNF213",0.0959589611518249
"RNF214",0.431055018766115
"RNF215",0.355172496477346
"RNF216L",0.212481551491802
"RNF216",0.820994071053389
"RNF217",0.030413159718789
"RNF219",0.140830497889068
"RNF220",0.24549725420122
"RNF222",0.514962638980783
"RNF24",0.589290150324323
"RNF25",0.817174032098021
"RNF26",0.31822120101502
"RNF2",0.733514674028203
"RNF31",0.156733561257755
"RNF32",0.836947863789786
"RNF34",0.307098310873992
"RNF38",0.959622216841044
"RNF39",0.0930555745467111
"RNF40",0.674461160113688
"RNF41",0.881895434416869
"RNF43",0.755706024265049
"RNF44",0.849413168423081
"RNF4",0.933321934045186
"RNF5P1",0.0730126236639852
"RNF5",0.6057378747165
"RNF6",0.137775554446491
"RNF7",0.444112998006209
"RNF8",0.253763782892621
"RNFT1",0.37040520499011
"RNFT2",0.788894946500573
"RNGTT",0.434782807687593
"RNH1",0.5525120324134
"RNLS",0.0857825042242205
"RNMTL1",0.809005084267485
"RNMT",0.751825373986992
"RNPC3",0.389321902615823
"RNPEPL1",0.849909571178831
"RNPEP",0.174816999688065
"RNPS1",0.554066470158836
"RNU11",0.766309803799669
"RNU4ATAC",0.460748469642067
"RNU5E",NA
"RNU6ATAC",0.179042292637547
"RNY4",NA
"RNY5",NA
"ROBLD3",0.740004256978002
"ROBO1",0.472796543075459
"ROBO2",0.0653855377396209
"ROBO3",0.307559908567089
"ROBO4",0.252330105279718
"ROCK1",0.889393224475604
"ROCK2",0.882374018224114
"ROD1",0.206877471530234
"ROGDI",0.0919424336860634
"ROM1",0.0954322879534983
"ROMO1",0.352375685194499
"ROPN1B",0.46647841051754
"ROPN1L",0.555314633844287
"ROPN1",0.647297893499015
"ROR1",0.439355163191629
"ROR2",0.244791278813133
"RORA",0.935697705151292
"RORB",0.271531138476821
"RORC",0.376521795309371
"ROS1",0.472264429177287
"RP1.177G6.2",0.163394055609689
"RP1L1",0.0377557928576106
"RP1",0.322225769837573
"RP2",0.997771645913372
"RP9P",0.780771350371447
"RP9",0.866918391896148
"RPA1",0.933620161536389
"RPA2",0.098626756678105
"RPA3",0.312334304388177
"RPA4",0.675715173886373
"RPAIN",0.416564858077017
"RPAP1",0.673198546076733
"RPAP2",0.590671754148583
"RPAP3",0.728726090228342
"RPE65",0.628190358154369
"RPE",0.466050694040635
"RPF1",0.859724922593128
"RPF2",0.442626967266875
"RPGRIP1L",0.455663902169745
"RPGRIP1",0.0407599937576003
"RPGR",0.779449764893884
"RPH3AL",0.919957043922433
"RPH3A",0.65524994638169
"RPIA",0.316404969188065
"RPL10A",0.759839437744712
"RPL10L",0.881667982857025
"RPL10",0.655193338108462
"RPL11",0.981108121096573
"RPL12",0.886517780849244
"RPL13AP17",0.939146650034917
"RPL13AP20",0.788733234589832
"RPL13AP3",0.7119024617589
"RPL13AP6",0.587362219157143
"RPL13A",0.759974582912386
"RPL13P5",0.130190533208498
"RPL13",0.781571288439675
"RPL14",0.522677717304107
"RPL15",0.649017510901972
"RPL17",0.799435921625265
"RPL18A",0.652960462373891
"RPL18",0.599120688282532
"RPL19P12",0.554567403452729
"RPL19",0.258315415197401
"RPL21P44",0.847893058106687
"RPL21",0.0358366992127161
"RPL22L1",0.271803857521226
"RPL22",0.535081306716584
"RPL23AP32",0.104534579010561
"RPL23AP53",0.699050865566363
"RPL23AP64",0.330100587177233
"RPL23AP7",0.535087338470193
"RPL23AP82",0.00717486583900623
"RPL23A",0.402059018429326
"RPL23P8",0.560695361587631
"RPL23",0.705869296768923
"RPL24",0.68601097135063
"RPL26L1",0.22256689967161
"RPL26",0.592116889767052
"RPL27A",0.864269191187666
"RPL27",0.603483471784854
"RPL28",0.713224342493862
"RPL29P2",0.385421528372371
"RPL29",0.834280707932156
"RPL30",0.697301825720284
"RPL31P11",0.35523346915762
"RPL31",0.522922163454423
"RPL32P3",0.33038454610834
"RPL32",0.770807356949328
"RPL34",0.255219914990412
"RPL35A",0.995551977303472
"RPL35",0.691625722058403
"RPL36AL",0.821685842389212
"RPL36A",0.321805265344262
"RPL36",0.451015363100613
"RPL37A",0.248263108665411
"RPL37",0.521091645288962
"RPL38",0.828905629554546
"RPL39L",0.00142863364281779
"RPL39",0.601669534092072
"RPL3L",0.294054655722503
"RPL3",0.624155186810722
"RPL41",0.806321308947817
"RPL4",0.61997410724482
"RPL5",0.722409541390433
"RPL6",0.425213336269825
"RPL7A",0.77659612940954
"RPL7L1",0.850946005629292
"RPL7",0.611038796642273
"RPL8",0.463258600801803
"RPL9",0.272483380142313
"RPLP0P2",0.685141792869827
"RPLP0",0.769081411144364
"RPLP1",0.513973012531869
"RPLP2",0.855431687738233
"RPN1",0.227931355757455
"RPN2",0.914005910303876
"RPP14",0.597072254230171
"RPP21",0.574073812436079
"RPP25",0.205571276620671
"RPP30",0.227787883050101
"RPP38",0.751052176398893
"RPP40",0.69629139961059
"RPPH1",0.852807364687095
"RPRD1A",0.251160766803654
"RPRD1B",0.284025641709847
"RPRD2",0.116022891447872
"RPRML",0.0895829660588431
"RPRM",0.0439467524201356
"RPS10P7",0.223112449056231
"RPS10",0.845828789443368
"RPS11",0.875490344771357
"RPS12",0.36083552361584
"RPS13",0.424995927447946
"RPS14",0.69960863333825
"RPS15AP10",0.583221221099337
"RPS15A",0.52449637578236
"RPS15",0.889640653288425
"RPS16",0.876156773211451
"RPS17",0.831332549227637
"RPS18",0.616795300565387
"RPS19BP1",0.0360551256811705
"RPS19",0.452651936047484
"RPS20",0.552599142226269
"RPS21",0.753109885907565
"RPS23",0.954936254367578
"RPS24",0.212747693100809
"RPS25",0.550045460939085
"RPS26P11",0.459570761624436
"RPS26",0.849096124764775
"RPS27A",0.702563226158265
"RPS27L",0.635427992173779
"RPS27",0.795995624261071
"RPS28",0.179794210137705
"RPS29",0.972906876939713
"RPS2P32",0.562460785374755
"RPS2",0.949304432796266
"RPS3A",0.995563737299703
"RPS3",0.441162644040861
"RPS4X",0.835911529214773
"RPS4Y1",0.559119410724096
"RPS4Y2",0.904269973088079
"RPS5",0.855432999168815
"RPS6KA1",0.587573465510349
"RPS6KA2",0.816100398298095
"RPS6KA3",0.661085697829363
"RPS6KA4",0.847874327538734
"RPS6KA5",0.773743101175017
"RPS6KA6",0.437400492228828
"RPS6KB1",0.869655310865297
"RPS6KB2",0.727957222329022
"RPS6KC1",0.763101696745554
"RPS6KL1",0.528286696097058
"RPS6",0.663899108459367
"RPS7",0.791273144345318
"RPS8",0.947865881399587
"RPS9",0.824722173993815
"RPSAP52",0.8684563624526
"RPSAP58",0.371962627166998
"RPSAP9",0.601365710682574
"RPSA",0.43368137307826
"RPTN",0.211367877561184
"RPTOR",0.316306508911182
"RPUSD1",0.932657741403477
"RPUSD2",0.965675379059827
"RPUSD3",0.19425381651551
"RPUSD4",0.254483035418619
"RQCD1",0.38753655474492
"RRAD",0.54107218990039
"RRAGA",0.131661061901123
"RRAGB",0.534239279619059
"RRAGC",0.801654414270228
"RRAGD",0.615223478947914
"RRAS2",0.0118278336637458
"RRAS",0.647748079385514
"RRBP1",0.715286652348632
"RREB1",0.333604166425861
"RRH",0.134323741797641
"RRM1",0.884260351904785
"RRM2B",0.176960249599108
"RRM2",0.773658673867807
"RRN3P1",0.319008021300985
"RRN3P2",0.55759871832594
"RRN3P3",0.261068721637989
"RRN3",0.802400715831338
"RRP12",0.487919519108628
"RRP15",0.431818475376905
"RRP1B",0.492869512291646
"RRP1",0.740333224010437
"RRP7A",0.386984175378473
"RRP7B",0.389771076646393
"RRP8",0.440956918460256
"RRP9",0.925063519685046
"RRS1",0.564984226055834
"RS1",0.640209610883716
"RSAD1",0.644909613310614
"RSAD2",0.0702920987368749
"RSBN1L",0.987932138772868
"RSBN1",0.771524400713145
"RSC1A1",0.832669585328977
"RSF1",0.530176674296608
"RSL1D1",0.543444047865302
"RSL24D1",0.940294965381454
"RSPH10B2",0.785603353794403
"RSPH1",0.793284024584154
"RSPH3",0.226843448414703
"RSPH4A",0.340873294795585
"RSPH6A",0.0447173670754367
"RSPH9",0.0145238960602075
"RSPO1",0.556344756890528
"RSPO2",0.291098647146926
"RSPO3",0.686184201249869
"RSPO4",0.257868910088258
"RSPRY1",0.713860469665337
"RSRC1",0.741724390551464
"RSRC2",0.0645791525409329
"RSU1",0.597685952836894
"RTBDN",0.0857922930251071
"RTCD1",0.11909203831261
"RTDR1",0.364499189402436
"RTEL1",0.0141149953261949
"RTF1",0.973311462499447
"RTKN2",0.686576147691048
"RTKN",0.65495017170869
"RTL1",0.599367819795098
"RTN1",0.240727166677675
"RTN2",0.707409500599552
"RTN3",0.794941287367229
"RTN4IP1",0.978538700037428
"RTN4RL1",0.0872510470577511
"RTN4RL2",0.98018212592557
"RTN4R",0.474646940280166
"RTN4",0.120243510074855
"RTP1",0.742782755054291
"RTP2",0.803994413224476
"RTP3",0.623237229302929
"RTP4",0.0594895933531539
"RTTN",0.904234693852333
"RUFY1",0.809926073713931
"RUFY2",0.0649042071145067
"RUFY3",0.143761657723773
"RUFY4",0.16580274255055
"RUNDC1",0.425411331282452
"RUNDC2A",0.854095968251904
"RUNDC2C",0.282846719964244
"RUNDC3A",0.840313957629775
"RUNDC3B",0.252562212863312
"RUNX1T1",0.284794268659412
"RUNX1",0.69137878210752
"RUNX2",0.504024361418516
"RUNX3",0.552665896450966
"RUSC1",0.259261792223653
"RUSC2",0.307533915440512
"RUVBL1",0.0833669772723248
"RUVBL2",0.834426472374212
"RWDD1",0.71169142670687
"RWDD2A",0.207403848561928
"RWDD2B",0.0219372958409909
"RWDD3",0.330610558265813
"RWDD4A",0.383433795354787
"RXFP1",0.189490129079609
"RXFP2",0.0353860248956535
"RXFP3",0.325220586368806
"RXFP4",0.393939267871597
"RXRA",0.938105971520667
"RXRB",0.566655259461575
"RXRG",0.228102732711567
"RYBP",0.743013411364275
"RYK",0.743166027789156
"RYR1",0.789470904233099
"RYR2",0.509095767286973
"RYR3",0.666181421686299
"S100A10",0.700380609648442
"S100A11",0.495502610436147
"S100A12",0.223194573171395
"S100A13",0.690959530813287
"S100A14",0.651108822624381
"S100A16",0.248270510111112
"S100A1",0.253859050214106
"S100A2",0.431259072111439
"S100A3",0.324191416404917
"S100A4",0.202081618926083
"S100A5",0.0424932316438374
"S100A6",0.594101431518483
"S100A7A",0.189202887906659
"S100A7L2",NA
"S100A7",0.908368641374819
"S100A8",0.860007252303458
"S100A9",0.700875624463035
"S100B",0.71496051419765
"S100G",0.693722554132795
"S100PBP",0.43371139190151
"S100P",0.0918105085063701
"S100Z",0.243966280429134
"S1PR1",0.312582411803385
"S1PR2",0.848423163700543
"S1PR3",0.260326177496102
"S1PR4",0.619290225834853
"S1PR5",0.0215717429419381
"SAA1",0.459024361626316
"SAA2",0.542937301835621
"SAA3P",0.853022582186557
"SAA4",0.571972239094424
"SAAL1",0.449498830368946
"SAC3D1",0.369479349278275
"SACM1L",0.818073375887547
"SACS",0.577063216038526
"SAE1",0.204669928137188
"SAFB2",0.24783987571775
"SAFB",0.644758484833534
"SAGE1",0.404239012590676
"SAG",0.814562204027974
"SALL1",0.608289013351536
"SALL2",0.17744919125257
"SALL3",0.00410688430167493
"SALL4",0.778896018922256
"SAMD10",0.344443322275548
"SAMD11",0.0215772060871843
"SAMD12",0.571267155059425
"SAMD13",0.0875362826038525
"SAMD14",0.0840028378334139
"SAMD1",0.644177770137683
"SAMD3",0.427304821662671
"SAMD4A",0.611637483251117
"SAMD4B",0.482420379676052
"SAMD5",0.0356312540645398
"SAMD7",0.566466864048294
"SAMD8",0.250205079243139
"SAMD9L",0.243103499370512
"SAMD9",0.167603188458981
"SAMHD1",0.891577065162884
"SAMM50",0.00693886074325783
"SAMSN1",0.934491024475189
"SAP130",0.275692719411528
"SAP18",0.223505279329429
"SAP30BP",0.423649016898726
"SAP30L",0.834556159963561
"SAP30",0.512973745408465
"SAPS1",0.147032273720898
"SAPS2",0.647722706888241
"SAPS3",0.334839938391981
"SAR1A",0.167999658253144
"SAR1B",0.18355941326268
"SARDH",0.770830028280056
"SARM1",0.35743896725789
"SARNP",0.496898163262681
"SARS2",0.429512699635191
"SARS",0.782736027443265
"SART1",0.414746926413734
"SART3",0.0296323143089316
"SASH1",0.95060532348775
"SASH3",0.780519294897396
"SASS6",0.274713142596797
"SAT1",0.547026744410598
"SAT2",0.484475371712815
"SATB1",0.716875056560206
"SATB2",0.268706405037226
"SATL1",0.73751332818229
"SAV1",0.247632966147248
"SBDSP1",0.227739651436614
"SBDS",0.290237811202792
"SBF1P1",0.748910766362598
"SBF1",0.629266427674322
"SBF2",0.977573087696194
"SBK1",0.484762697910588
"SBK2",0.51639913251258
"SBNO1",0.817179521345946
"SBNO2",0.0679905379084781
"SBSN",0.96996997349616
"SC4MOL",0.706150357641908
"SC5DL",0.790696566040406
"SC65",0.30932315500131
"SCAF1",0.81538899228149
"SCAI",0.925348607587939
"SCAMP1",0.0921430481822239
"SCAMP2",0.626989278076846
"SCAMP3",0.637053548023703
"SCAMP4",0.807932665674093
"SCAMP5",0.68722019582874
"SCAND1",0.544423436055178
"SCAND2",0.625669556666969
"SCAND3",0.0804244159673111
"SCAPER",0.333489457427974
"SCAP",0.119153742002074
"SCARA3",0.141621305124198
"SCARA5",0.622430513898689
"SCARB1",0.422693370823417
"SCARB2",0.0631221210350534
"SCARF1",0.941897231042654
"SCARF2",0.362417724962264
"SCARNA10",0.967305509009095
"SCARNA11",0.497380525794504
"SCARNA12",0.734800365453961
"SCARNA14",0.318512843766679
"SCARNA15",0.838844030934606
"SCARNA16",0.50968232948807
"SCARNA17",0.954507827340331
"SCARNA18",0.320217019167051
"SCARNA1",0.958964169203002
"SCARNA20",0.320217019167051
"SCARNA21",0.857684811437275
"SCARNA22",0.56425381770361
"SCARNA23",0.0920127891751258
"SCARNA27",0.611201228960314
"SCARNA2",0.894927069032836
"SCARNA3",0.500956508466862
"SCARNA4",0.844115946126069
"SCARNA5",0.140438606532923
"SCARNA6",0.731781647361248
"SCARNA7",0.268403066716819
"SCARNA8",0.746227725537637
"SCARNA9L",0.666111916311792
"SCARNA9",0.295797320455239
"SCCPDH",0.857908207297738
"SCD5",0.810857477324913
"SCD",0.687165949732155
"SCEL",0.0972849205091666
"SCFD1",0.90692136490357
"SCFD2",0.0177254766314109
"SCG2",0.798515509902826
"SCG3",0.137502415536918
"SCG5",0.331183253087627
"SCGB1A1",0.645459535313839
"SCGB1C1",0.962594072493655
"SCGB1D1",0.318512843766679
"SCGB1D2",0.305271368420436
"SCGB1D4",0.519959374595387
"SCGB2A1",0.541337866335152
"SCGB2A2",0.47281966732078
"SCGB3A1",0.481363681202262
"SCGB3A2",0.100102138723934
"SCGBL",0.973403384516491
"SCGN",0.32084619060001
"SCHIP1",0.140061708846533
"SCIN",0.197150680900506
"SCLT1",0.559583647559564
"SCLY",0.82201506663576
"SCMH1",0.575927832281356
"SCML1",0.429870189609394
"SCML2",0.951991024781444
"SCML4",0.594910581981614
"SCN10A",0.671735185799575
"SCN11A",0.478532024892229
"SCN1A",0.417563591426502
"SCN1B",0.54034213911382
"SCN2A",0.364874610250286
"SCN2B",0.209696695494203
"SCN3A",0.801309840607284
"SCN3B",0.539737566969539
"SCN4A",0.00811592114357147
"SCN4B",0.179066380774675
"SCN5A",0.149902204315258
"SCN7A",0.585740373470722
"SCN8A",0.0372925804599422
"SCN9A",0.508256301056675
"SCNM1",0.343053566253733
"SCNN1A",0.879524792361203
"SCNN1B",0.796106348316624
"SCNN1D",0.942670118396446
"SCNN1G",0.55299847609848
"SCO1",0.672434179778712
"SCO2",0.258574749444631
"SCOC",0.0298037461638005
"SCP2",0.687196279282218
"SCPEP1",0.634850793086969
"SCRG1",0.829395539739682
"SCRIB",0.125884700980907
"SCRN1",0.411739184230584
"SCRN2",0.898399438367368
"SCRN3",0.647947365434891
"SCRT1",0.803689268923565
"SCRT2",0.513159388666396
"SCTR",0.454640730610606
"SCT",0.0111717867716144
"SCUBE1",0.440779805634397
"SCUBE2",0.536860286484434
"SCUBE3",0.191009532910769
"SCXB",0.535295615564247
"SCYL1",0.288109449515259
"SCYL2",0.638569757792022
"SCYL3",0.86480478224557
"SDAD1",0.234867495080688
"SDC1",0.283398945496791
"SDC2",0.302351179707732
"SDC3",0.305918039662261
"SDC4P",0.318512843766679
"SDC4",0.614655099001882
"SDCBP2",0.3626900168738
"SDCBP",0.489761362258293
"SDCCAG1",0.894243610099308
"SDCCAG3",0.970800641783613
"SDCCAG8",0.995437072548602
"SDF2L1",0.831856182955338
"SDF2",0.11118267726993
"SDF4",0.151489924029232
"SDHAF1",0.770936104344293
"SDHAF2",0.473036525234686
"SDHAP1",0.684010799196043
"SDHAP2",0.673667593371874
"SDHAP3",0.835131097110261
"SDHA",0.429296278566133
"SDHB",0.523879816954002
"SDHC",0.558351508947243
"SDHD",0.622646274425305
"SDK1",0.825112308514391
"SDK2",0.781645035221151
"SDPR",0.284610245044441
"SDR16C5",0.653291403990516
"SDR39U1",0.896665277835272
"SDR42E1",0.01140180631926
"SDR9C7",0.677594447360252
"SDSL",0.303784339050513
"SDS",0.571760822274492
"SEBOX",0.14397926261357
"SEC11A",0.85602178766345
"SEC11C",0.939066303592767
"SEC13",0.126499886016391
"SEC14L1",0.88413134905797
"SEC14L2",0.720952797338968
"SEC14L3",0.464146554671934
"SEC14L4",0.994485911532302
"SEC14L5",0.672576420566361
"SEC16A",0.921294981328563
